length	gccontent
AC093698.1	571	0.436077057793345
AC093698.2	498	0.483935742971888
AC093698.4	1078	0.503710575139147
AC093716.1	377	0.427055702917772
AC093724.2	1029	0.62779397473275
AC093787.1	207	0.705314009661836
AC093818.1	1950	0.464615384615385
AC093822.1	380	0.481578947368421
AC093838.4	1982	0.625126135216953
AC093899.3	376	0.388297872340426
AC093901.1	979	0.473953013278856
AC096558.1	561	0.379679144385027
AC096559.1	3876	0.458204334365325
AC096568.3	2190	0.406849315068493
AC096574.4	3702	0.542949756888169
AC096579.13	1615	0.513312693498452
AC096579.7	898	0.465478841870824
AC096649.2	251	0.653386454183267
AC096664.1	406	0.475369458128079
AC096664.2	778	0.474293059125964
AC096670.3	3357	0.44325290437891
AC096772.6	1262	0.37797147385103
AC097015.1	94	0.308510638297872
AC097359.1	117	0.683760683760684
AC097359.2	463	0.47732181425486
AC097463.1	481	0.532224532224532
AC097495.2	683	0.423133235724744
AC097499.2	208	0.432692307692308
AC097500.2	1196	0.345317725752508
AC097523.1	637	0.510204081632653
AC097523.3	652	0.366564417177914
AC097533.1	479	0.473903966597077
AC097635.4	396	0.477272727272727
AC097635.5	155	0.387096774193548
AC097639.8	881	0.519863791146425
AC097658.1	127	0.716535433070866
AC097662.2	3232	0.43595297029703
AC097711.1	1519	0.427913100724161
AC097713.5	356	0.452247191011236
AC097721.1	1253	0.43974461292897
AC097721.2	1313	0.485148514851485
AC097724.3	1438	0.44019471488178
AC098592.6	265	0.362264150943396
AC098614.2	745	0.522147651006711
AC098820.3	1209	0.490488006617039
AC098823.3	2609	0.490609428899962
AC098824.6	980	0.407142857142857
AC098831.4	552	0.52536231884058
AC099342.1	1477	0.356127285037238
AC099522.1	1816	0.722466960352423
AC099535.4	371	0.522911051212938
AC099539.1	73	0.397260273972603
AC099552.3	367	0.566757493188011
AC099552.4	744	0.483870967741935
AC099799.1	192	0.416666666666667
AC099850.1	1030	0.547572815533981
AC100791.1	441	0.605442176870748
AC102953.4	498	0.630522088353414
AC103563.2	354	0.545197740112994
AC103563.5	123	0.528455284552846
AC103563.8	478	0.575313807531381
AC103563.9	597	0.467336683417085
AC104024.1	2201	0.460699681962744
AC104024.2	400	0.5525
AC104076.2	469	0.486140724946695
AC104134.2	966	0.458592132505176
AC104135.2	763	0.587155963302752
AC104135.3	4176	0.445162835249042
AC104297.1	870	0.409195402298851
AC104306.1	371	0.460916442048518
AC104306.4	341	0.598240469208211
AC104308.2	333	0.444444444444444
AC104389.32	235	0.485106382978723
AC104600.1	1422	0.477496483825598
AC104634.3	462	0.445887445887446
AC104651.1	429	0.403263403263403
AC104651.2	735	0.398639455782313
AC104653.1	600	0.416666666666667
AC104654.2	898	0.43652561247216
AC104655.3	1009	0.511397423191278
AC104667.3	1582	0.564475347661188
AC104695.3	3001	0.478507164278574
AC104699.1	305	0.511475409836066
AC104809.3	5130	0.658284600389864
AC104809.4	2205	0.592743764172336
AC104820.2	2964	0.413630229419703
AC104843.4	297	0.454545454545455
AC105253.1	4209	0.382513661202186
AC105399.2	418	0.382775119617225
AC105402.3	545	0.388990825688073
AC105760.2	1835	0.456130790190736
AC106053.1	368	0.353260869565217
AC106786.1	692	0.541907514450867
AC107983.4	210	0.623809523809524
AC108039.3	366	0.508196721311475
AC108059.1	214	0.41588785046729
AC108059.4	725	0.540689655172414
AC108142.1	5418	0.520487264673311
AC108463.1	401	0.456359102244389
AC108488.4	1532	0.506527415143603
AC108676.1	2447	0.458929301185125
AC109333.10	499	0.507014028056112
AC109638.1	326	0.447852760736196
AC109642.1	2186	0.491765782250686
AC109815.2	406	0.487684729064039
AC109826.1	876	0.450913242009132
AC110299.5	678	0.497050147492625
AC110781.3	4753	0.602146013044393
AC110926.4	2825	0.493097345132743
AC111155.1	318	0.474842767295597
AC111186.1	2848	0.60814606741573
AC112721.1	588	0.518707482993197
AC113189.5	157	0.573248407643312
AC113618.2	285	0.4
AC114730.2	571	0.618213660245184
AC114730.3	1454	0.572214580467675
AC114730.8	105	0.752380952380952
AC114752.2	549	0.453551912568306
AC114755.3	868	0.5
AC114808.3	432	0.44212962962963
AC116366.5	999	0.4994994994995
AC116366.6	2718	0.444812362030905
AC116614.1	532	0.590225563909774
AC117947.1	529	0.533081285444234
AC118278.1	108	0.5
AC121251.1	249	0.522088353413655
AC123023.1	555	0.473873873873874
AC124890.1	1663	0.440168370414913
AC124997.1	2491	0.41951023685267
AC125238.2	1440	0.478472222222222
AC127383.1	1800	0.575555555555556
AC127496.1	1673	0.62104004781829
AC127904.2	557	0.371633752244165
AC128709.1	2588	0.433539412673879
AC128709.3	558	0.539426523297491
AC129492.6	1222	0.612111292962357
AC130464.1	1500	0.424
AC131025.8	5015	0.526819541375872
AC131097.3	1601	0.530918176139913
AC131097.4	674	0.571216617210683
AC131971.1	1471	0.388171312032631
AC132008.1	286	0.562937062937063
AC132186.1	1511	0.444738583719391
AC133528.2	415	0.542168674698795
AC133644.3	936	0.452991452991453
AC137723.5	595	0.584873949579832
AC138517.4	1861	0.45566899516389
AC138517.5	568	0.482394366197183
AC138623.1	216	0.472222222222222
AC138655.4	1305	0.537164750957854
AC138655.6	2007	0.385650224215247
AC139143.2	1207	0.594863297431649
AC139452.2	471	0.479830148619958
AC139712.1	339	0.421828908554572
AC139712.2	1875	0.621866666666667
AC139887.4	205	0.604878048780488
AC140076.1	361	0.448753462603878
AC141586.5	2748	0.534206695778748
AC141928.1	4525	0.569723756906077
AC142381.1	291	0.539518900343643
AC142528.1	605	0.515702479338843
AC144449.1	462	0.46969696969697
AC144530.1	555	0.468468468468468
AC145110.1	5541	0.441075618119473
AC145676.2	2004	0.56187624750499
AC147651.3	3506	0.65345122646891
AC147651.4	731	0.567715458276334
AC174470.1	2103	0.610080836899667
AC195454.1	957	0.466039707419018
AC226118.1	2146	0.574557315936626
ACA64	129	0.674418604651163
ACAA1	4910	0.523421588594705
ACAA2	1977	0.483055134041477
ACACA	11393	0.488896690950584
ACACB	9419	0.548253530098737
ACAD10	8035	0.506782825140012
ACAD11	926	0.293736501079914
ACAD8	2226	0.508535489667565
ACAD9	3879	0.535189481825213
ACADL	4383	0.397444672598677
ACADM	3071	0.408336046890264
ACADS	2056	0.642023346303502
ACADSB	5918	0.390165596485299
ACADVL	2077	0.570534424650939
ACAP1	2512	0.611464968152866
ACAP2	11088	0.381493506493506
ACAP3	8641	0.665316514292327
ACAT1	2186	0.421774931381519
ACAT2	3902	0.503075345976422
ACBD3	3386	0.416125221500295
ACBD4	2752	0.608648255813954
ACBD5	4259	0.414651326602489
ACBD6	2356	0.545840407470289
ACBD7	2567	0.433190494740943
ACCS	2256	0.585106382978723
ACCSL	1820	0.518681318681319
ACD	2187	0.63145861911294
ACE	5479	0.590983756159883
ACER2	2437	0.492408699220353
ACER3	4387	0.391155687257807
ACHE	3802	0.654918463966333
ACIN1	6090	0.531034482758621
ACKR2	7413	0.48819641170916
ACKR3	2258	0.49955713020372
ACLY	4375	0.522971428571429
ACMSD	2691	0.420661464139725
ACN9	2304	0.430121527777778
ACO1	3757	0.477774820335374
ACO2	3089	0.561994172871479
ACOT1	1668	0.59052757793765
ACOT11	9364	0.513989747970953
ACOT13	1007	0.447864945382324
ACOT2	1767	0.572722127900396
ACOT4	1630	0.577300613496933
ACOT6	1004	0.431274900398406
ACOT7	4120	0.603640776699029
ACOT8	2724	0.520925110132159
ACOX1	7523	0.443573042669148
ACOX3	3416	0.570257611241218
ACOXL	5672	0.503173483779972
ACP1	3803	0.418090980804628
ACP2	2111	0.573661771672193
ACP5	1805	0.602770083102493
ACP6	2616	0.518348623853211
ACPL2	7052	0.465116279069767
ACPP	4193	0.435249224898641
ACPT	1347	0.671121009651076
ACRBP	1886	0.554612937433722
ACRV1	1323	0.461073318216175
ACSBG1	3605	0.507905686546463
ACSBG2	2603	0.485593545908567
ACSF2	5472	0.569809941520468
ACSF3	3721	0.618919645256651
ACSL1	6136	0.459745762711864
ACSL3	6834	0.389230318993269
ACSL5	4236	0.457271010387158
ACSM3	1989	0.440925087983912
ACSM4	1771	0.487859966120836
ACSM5	2796	0.503576537911302
ACSS1	8065	0.561934283942963
ACSS2	5389	0.522174800519577
ACSS3	3033	0.452027695351138
ACTA1	1495	0.590635451505017
ACTA2	2080	0.461057692307692
ACTA2-AS1	1524	0.48753280839895
ACTB	3256	0.584766584766585
ACTBL2	2791	0.40236474381942
ACTBP11	1126	0.578152753108348
ACTBP12	418	0.555023923444976
ACTBP14	1089	0.567493112947658
ACTBP2	1123	0.583259127337489
ACTBP6	1090	0.502752293577982
ACTBP7	1124	0.572953736654804
ACTBP8	1108	0.582129963898917
ACTC1	3678	0.45241979336596
ACTG1	1919	0.54715997915581
ACTG1P1	1129	0.543844109831709
ACTG1P12	1166	0.564322469982847
ACTG1P3	1114	0.551166965888689
ACTG1P9	2658	0.50150489089541
ACTG2	3862	0.497151734852408
ACTL10	1949	0.669061056952283
ACTL6A	3551	0.399324134046747
ACTL6B	2389	0.595646714106321
ACTL7A	1489	0.570852921423774
ACTL8	1864	0.565450643776824
ACTN1	3917	0.555782486596885
ACTN2	5365	0.472134203168686
ACTN3	3376	0.59686018957346
ACTN4	5024	0.595740445859873
ACTN4P1	1451	0.605099931082012
ACTN4P2	1902	0.535751840168244
ACTR10	2439	0.403444034440344
ACTR1A	4240	0.537735849056604
ACTR1B	2847	0.603442219880576
ACTR2	4076	0.378802747791953
ACTR3	11868	0.34917425008426
ACTR3B	6163	0.439883173779004
ACTR3C	6058	0.432981181908221
ACTR3P3	893	0.408734602463606
ACTR5	2236	0.543381037567084
ACTR6	2637	0.401213500189609
ACTR8	4049	0.456408989874043
ACTRT3	2001	0.491254372813593
ACVR1	3989	0.466031586863876
ACVR1B	5277	0.520181921546333
ACVR2A	6658	0.378191649143887
ACVR2B	6059	0.574682290807064
ACVR2B-AS1	2517	0.489471593166468
ACVRL1	4404	0.585603996366939
ACY1	1722	0.543554006968641
ACY3	1297	0.618350038550501
ACYP1	684	0.412280701754386
ACYP2	2577	0.392704695382227
AD000090.2	404	0.641089108910891
AD000092.3	748	0.45855614973262
ADA	2185	0.556521739130435
ADAD2	2304	0.664496527777778
ADAL	1882	0.407013815090329
ADAM10	8316	0.382756132756133
ADAM11	4426	0.61455038409399
ADAM12	9910	0.476185671039354
ADAM15	3963	0.62402220539995
ADAM17	4158	0.421356421356421
ADAM18	3921	0.385360877327212
ADAM19	7649	0.524643744280298
ADAM1A	2129	0.466416157820573
ADAM1B	2000	0.4075
ADAM20P2	1273	0.389630793401414
ADAM21	2406	0.43640897755611
ADAM22	12396	0.398676992578251
ADAM23	6422	0.446901276860791
ADAM28	9351	0.386268848251524
ADAM29	5862	0.42459911293074
ADAM32	10091	0.368843523932217
ADAM7	4287	0.386517378119897
ADAM8	4063	0.64755107063746
ADAM9	6917	0.37024721700159
ADAMDEC1	2442	0.396396396396396
ADAMTS10	4441	0.650078811078586
ADAMTS12	9778	0.478625485784414
ADAMTS13	7761	0.614740368509213
ADAMTS14	5269	0.615866388308977
ADAMTS16	5863	0.520723179259765
ADAMTS17	6308	0.574191502853519
ADAMTS18	5917	0.481494000338009
ADAMTS2	7687	0.582151684662417
ADAMTS4	4894	0.574785451573355
ADAMTS5	9056	0.408458480565371
ADAMTS6	8619	0.418378002088409
ADAMTS7	5720	0.657517482517483
ADAMTS8	3661	0.634799235181644
ADAMTS9	10519	0.460690179674874
ADAMTSL1	12231	0.515902215681465
ADAMTSL2	4677	0.647209749839641
ADAMTSL3	7425	0.474612794612795
ADAMTSL4	5043	0.61570493753718
ADAMTSL4-AS1	1178	0.617147707979626
ADAMTSL5	2738	0.610299488677867
ADAP1	3876	0.652218782249742
ADAP2	3124	0.527848911651729
ADAR	7709	0.50473472564535
ADARB1	9961	0.518522236723221
ADARB2	5742	0.626436781609195
ADARB2-AS1	1125	0.559111111111111
ADAT1	1869	0.502942750133761
ADAT2	4078	0.398234428641491
ADAT3	1801	0.709050527484731
ADC	6559	0.551151090105199
ADCK1	2308	0.558058925476603
ADCK2	2347	0.5994887089902
ADCK3	5777	0.5920027696036
ADCK4	2464	0.624188311688312
ADCK5	1953	0.652329749103943
ADCY1	13530	0.535033259423503
ADCY10P1	4416	0.464447463768116
ADCY2	17503	0.489744615208821
ADCY3	4570	0.578774617067834
ADCY4	3504	0.597888127853881
ADCY5	8873	0.603967091175476
ADCY6	7440	0.560887096774194
ADCY7	6162	0.540246673158066
ADCY8	5883	0.567397586265511
ADCY9	7720	0.570984455958549
ADCYAP1	3413	0.438617052446528
ADCYAP1R1	6828	0.53427065026362
ADD1	11691	0.495851509708323
ADD2	9361	0.514795427838906
ADD3	6781	0.39743400678366
ADH1C	1860	0.448387096774194
ADH5	4863	0.400575776269792
ADH5P2	1124	0.449288256227758
ADH5P3	1137	0.463500439753738
ADH5P4	1125	0.458666666666667
ADH6	4326	0.397827092001849
ADHFE1	3237	0.491813407476058
ADI1	4630	0.437149028077754
ADIPOR1	3193	0.482305042279987
ADIPOR2	4018	0.473369835739174
ADIRF	742	0.642857142857143
ADK	2753	0.395205230657465
ADM	1467	0.554873892297205
ADM2	4276	0.630963517305893
ADM5	462	0.655844155844156
ADNP	6841	0.440725040198801
ADNP2	5385	0.479294336118849
ADO	3564	0.473905723905724
ADORA2A	1508	0.640583554376658
ADORA2A-AS1	3351	0.557147120262608
ADORA2B	1735	0.555619596541787
ADORA3	4499	0.471660368970882
ADPGK	1945	0.476606683804627
ADPRH	4615	0.501625135427952
ADPRHL1	2419	0.565522943365027
ADPRHL2	1671	0.58886894075404
ADPRM	1277	0.418167580266249
ADRA1B	1738	0.635788262370541
ADRA1D	2677	0.654463952185282
ADRA2A	3869	0.598087361075213
ADRA2B	3260	0.595398773006135
ADRA2C	2179	0.696190913262965
ADRB1	2862	0.575122292103424
ADRB2	2033	0.506640432857846
ADRBK1	3509	0.634938728982616
ADRBK2	2493	0.489771359807461
ADRM1	1798	0.651835372636263
ADSL	3287	0.452083967143292
ADSS	3779	0.406192114315957
ADSSL1	2076	0.583333333333333
ADTRP	4019	0.45608360288629
AE000661.37	1948	0.420431211498973
AEBP1	4955	0.627245206861756
AEBP2	5686	0.374428420682378
AEN	3117	0.559512351620148
AES	1943	0.599588265568708
AF121898.1	3173	0.386069965332493
AF121898.2	911	0.368825466520307
AF121898.3	1759	0.467879476975554
AF127577.11	824	0.379854368932039
AF127577.8	781	0.45966709346991
AF127936.3	882	0.404761904761905
AF127936.5	695	0.394244604316547
AF127936.7	2908	0.383081155433287
AF129075.5	355	0.354929577464789
AF131215.5	1430	0.373426573426573
AF131216.6	5359	0.392610561671954
AF146191.4	2304	0.46875
AF178030.2	402	0.353233830845771
AF230666.2	700	0.407142857142857
AFAP1	9044	0.505749668288368
AFAP1L1	4734	0.526404731727926
AFAP1L2	5886	0.527013251783894
AFF1	10717	0.454044975272931
AFF3	10130	0.478381046396841
AFF4	11297	0.405682924670266
AFG3L1P	9142	0.537737912929337
AFG3L2	3185	0.493563579277865
AFG3L2P1	1765	0.487252124645892
AFMID	4048	0.522727272727273
AFTPH	5741	0.388956627765198
AGA	2675	0.394392523364486
AGAP1	8650	0.573179190751445
AGAP2	5178	0.640981073773658
AGAP3	11035	0.623198912550974
AGAP6	2772	0.521284271284271
AGAP8	3761	0.490826907737304
AGBL2	3722	0.436861902203117
AGBL3	7550	0.377880794701987
AGBL5	5132	0.550857365549493
AGFG1	4775	0.411727748691099
AGFG2	5478	0.571924059875867
AGGF1	5051	0.398732924173431
AGGF1P1	2073	0.412928123492523
AGGF1P3	1213	0.374278647980214
AGK	6450	0.408217054263566
AGL	8434	0.380602323926962
AGMAT	2418	0.531844499586435
AGMO	3587	0.403122386395316
AGO1	7575	0.503366336633663
AGO2	4824	0.529643449419569
AGO3	5290	0.442155009451796
AGO4	7286	0.438512215207247
AGPAT2	1798	0.662958843159066
AGPAT3	11294	0.5614485567558
AGPAT4	8705	0.475358989086732
AGPAT5	4019	0.442149788504603
AGPAT6	7939	0.525884872150145
AGPAT9	3468	0.444059976931949
AGPS	8143	0.364730443325556
AGRN	10354	0.660324512265791
AGRP	764	0.611256544502618
AGT	2135	0.545667447306792
AGTPBP1	4869	0.397001437666872
AGTRAP	2433	0.56596794081381
AGXT	4459	0.592285265754653
AGXT2	3910	0.427877237851662
AHCTF1	9602	0.412830660279109
AHCTF1P1	6821	0.408004691394224
AHCY	2627	0.53368861819566
AHCYL1	4740	0.470253164556962
AHCYL2	6858	0.451881014873141
AHCYP1	1273	0.553809897879026
AHCYP2	1291	0.549186676994578
AHCYP3	1279	0.541829554339328
AHCYP4	1315	0.561977186311787
AHCYP5	1238	0.539579967689822
AHDC1	7359	0.640032613126784
AHI1	6874	0.391184172243235
AHNAK	19263	0.493692571250584
AHNAK2	18317	0.585084893814489
AHR	6391	0.389140979502425
AHRR	7434	0.569679849340866
AHSA1	1363	0.516507703595011
AHSA2	4810	0.47027027027027
AHSP	524	0.524809160305344
AICDA	2794	0.420544022906228
AIDA	4047	0.446750679515691
AIF1L	5436	0.559050772626932
AIFM1P1	1841	0.478544269418794
AIFM2	5137	0.530854584387775
AIFM3	5208	0.620391705069124
AIG1	2998	0.469312875250167
AIM1	8018	0.46395609877775
AIM1L	5135	0.613437195715677
AIM2	2009	0.431557989049278
AIMP1	2941	0.380142808568514
AIMP1P1	937	0.394877267876201
AIMP1P2	312	0.442307692307692
AIMP2	1306	0.53062787136294
AIP	1232	0.605519480519481
AIRE	3093	0.643064985451018
AJAP1	3661	0.567604479650369
AJUBA	4773	0.525036664571548
AK1	3992	0.604458917835671
AK2	5054	0.450534230312624
AK2P2	381	0.530183727034121
AK3	2808	0.410968660968661
AK3P2	429	0.445221445221445
AK3P3	664	0.465361445783133
AK4	7445	0.440429818670248
AK5	6504	0.445110701107011
AK7	2649	0.426198565496414
AK8	2466	0.542173560421736
AK9	9565	0.387558808154731
AKAP1	4419	0.534962661235574
AKAP10	4449	0.425713643515397
AKAP11	8945	0.370933482392398
AKAP12	8747	0.468503486909798
AKAP13	16636	0.47769896609762
AKAP2	1117	0.59265890778872
AKAP3	3019	0.47962901623054
AKAP5	6834	0.367427568042142
AKAP6	8767	0.424660659290521
AKAP7	3297	0.387928419775554
AKAP8	3525	0.521985815602837
AKAP8L	2127	0.594264221908792
AKAP9	18216	0.372694334650856
AKIP1	1593	0.534839924670433
AKIRIN1	2734	0.450621799561083
AKIRIN2	1586	0.529634300126103
AKNA	11013	0.570325978389176
AKNAD1	4760	0.421638655462185
AKR1A1	3123	0.543067563240474
AKR1B1	3701	0.538773304512294
AKR1B10P1	949	0.487881981032666
AKR1B1P1	956	0.518828451882845
AKR1B1P2	939	0.520766773162939
AKR1B1P4	922	0.527114967462039
AKR1C5P	609	0.454844006568144
AKR1D1	3093	0.411897833818299
AKR1E2	1925	0.501298701298701
AKR7A2	1781	0.600224592925323
AKR7A2P1	922	0.588937093275488
AKR7A3	1710	0.611111111111111
AKT1	3246	0.60720887245841
AKT1S1	5487	0.598687807545107
AKT2	11596	0.574163504656778
AKT3	7067	0.406395924720532
AKT3-IT1	517	0.429400386847195
AKTIP	1973	0.435377597567157
AL021068.1	1467	0.427402862985685
AL021546.6	411	0.605839416058394
AL022341.1	648	0.708333333333333
AL022341.3	387	0.68733850129199
AL035610.1	2827	0.406437920056597
AL049758.2	397	0.506297229219144
AL049840.1	1437	0.60821155184412
AL109761.5	383	0.422976501305483
AL109767.1	564	0.49468085106383
AL121657.4	533	0.427767354596623
AL122127.25	485	0.614432989690722
AL133458.1	456	0.50219298245614
AL133493.2	845	0.505325443786982
AL136115.1	1572	0.370229007633588
AL137059.1	394	0.49746192893401
AL138764.1	303	0.389438943894389
AL139099.1	144	0.513888888888889
AL160471.6	875	0.496
AL161626.1	302	0.685430463576159
AL161915.1	1783	0.491306786315199
AL162151.3	158	0.594936708860759
AL162430.1	76	0.565789473684211
AL162759.1	602	0.426910299003322
AL163953.2	726	0.443526170798898
AL163953.3	1717	0.527082119976704
AL353354.1	18	0.611111111111111
AL353671.2	267	0.558052434456929
AL353898.3	255	0.541176470588235
AL356356.1	150	0.5
AL356740.1	859	0.493597206053551
AL359878.1	1875	0.470933333333333
AL445199.1	993	0.65055387713998
AL450992.2	506	0.486166007905138
AL513477.1	794	0.581863979848867
AL583828.1	1529	0.441465009810334
AL590431.1	77	0.545454545454545
AL590708.2	683	0.613469985358712
AL591704.5	827	0.493349455864571
AL592494.5	3662	0.395139268159476
AL645728.1	1019	0.570166830225711
AL672296.1	2158	0.378591288229842
AL773604.8	1031	0.453928225024248
AL928768.3	359	0.610027855153203
ALAD	4983	0.527794501304435
ALAS1	2536	0.51813880126183
ALCAM	7223	0.369098712446352
ALDH16A1	3188	0.651191969887077
